System,Run,Experiment_Name,Method,Score_Type,B_add,gamma,tau_dom,Time_sec,Iter_1_Energy,Iter_1_Error,Iter_2_Energy,Iter_2_Error,Iter_3_Energy,Iter_3_Error,Iter_4_Energy,Iter_4_Error,Iter_5_Energy,Iter_5_Error,Iter_6_Energy,Iter_6_Error,Iter_7_Energy,Iter_7_Error,Iter_8_Energy,Iter_8_Error,Iter_9_Energy,Iter_9_Error,Iter_10_Energy,Iter_10_Error,Iter_11_Energy,Iter_11_Error,Iter_12_Energy,Iter_12_Error,Iter_13_Energy,Iter_13_Error,Iter_14_Energy,Iter_14_Error,Iter_15_Energy,Iter_15_Error,Iter_16_Energy,Iter_16_Error,Iter_17_Energy,Iter_17_Error,Iter_18_Energy,Iter_18_Error,Iter_19_Energy,Iter_19_Error,Iter_20_Energy,Iter_20_Error
pb2,run04.json,Score_C,AS-SQD,C,600,1.0,0.001,0.32339024543762207,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,Standard_SQD,Standard_SQD,N/A,N/A,N/A,N/A,0.16888689994812012,-4317.381128562836,2.449388375680428e-06,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07,-4317.381130523617,4.886078386334702e-07
pb2,run04.json,gamma_0.1,AS-SQD,ABC,600,0.1,0.001,0.33823704719543457,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,gamma_5.0,AS-SQD,ABC,600,5.0,0.001,0.3300027847290039,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,tau_dom_0.0001,AS-SQD,ABC,600,1.0,0.0001,0.36429309844970703,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,tau_dom_0.01,AS-SQD,ABC,600,1.0,0.01,0.32050299644470215,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,B_add_1200,AS-SQD,ABC,1200,1.0,0.001,0.34000420570373535,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,B_add_200,AS-SQD,ABC,200,1.0,0.001,0.33037614822387695,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,Proposed_Baseline(ABC),AS-SQD,ABC,600,1.0,0.001,0.33344006538391113,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,Score_A,AS-SQD,A,600,1.0,0.001,0.3326718807220459,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,Score_AB,AS-SQD,AB,600,1.0,0.001,0.3326411247253418,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,Score_AC,AS-SQD,AC,600,1.0,0.001,0.3333730697631836,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,Score_B,AS-SQD,B,600,1.0,0.001,0.3377830982208252,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,Score_BC,AS-SQD,BC,600,1.0,0.001,0.3338282108306885,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,Score_C,AS-SQD,C,600,1.0,0.001,0.33621716499328613,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,Standard_SQD,Standard_SQD,N/A,N/A,N/A,N/A,0.2507491111755371,-4317.381010748024,0.00012026420063193655,-4317.381130105393,9.068317012861371e-07,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10
pb2,run05.json,gamma_0.1,AS-SQD,ABC,600,0.1,0.001,0.3450009822845459,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,gamma_5.0,AS-SQD,ABC,600,5.0,0.001,0.34557294845581055,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,tau_dom_0.0001,AS-SQD,ABC,600,1.0,0.0001,0.36687397956848145,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run05.json,tau_dom_0.01,AS-SQD,ABC,600,1.0,0.01,0.3210890293121338,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,B_add_1200,AS-SQD,ABC,1200,1.0,0.001,0.35817503929138184,-4317.379675597907,0.001455414317206305,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,B_add_200,AS-SQD,ABC,200,1.0,0.001,0.3337399959564209,-4317.379675597907,0.001455414317206305,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,Proposed_Baseline(ABC),AS-SQD,ABC,600,1.0,0.001,0.3332071304321289,-4317.379675597907,0.001455414317206305,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,Score_A,AS-SQD,A,600,1.0,0.001,0.3335559368133545,-4317.379675597907,0.001455414317206305,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,Score_AB,AS-SQD,AB,600,1.0,0.001,0.3404862880706787,-4317.379675597907,0.001455414317206305,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,Score_AC,AS-SQD,AC,600,1.0,0.001,0.3494138717651367,-4317.379675597907,0.001455414317206305,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,Score_B,AS-SQD,B,600,1.0,0.001,0.3366219997406006,-4317.379675597907,0.001455414317206305,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,Score_BC,AS-SQD,BC,600,1.0,0.001,0.34432411193847656,-4317.379675597907,0.001455414317206305,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,Score_C,AS-SQD,C,600,1.0,0.001,0.3291490077972412,-4317.379675597907,0.001455414317206305,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run06.json,Standard_SQD,Standard_SQD,N/A,N/A,N/A,N/A,0.25785112380981445,-4317.381114151786,1.6860438336152583e-05,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10
