System,Run,Experiment_Name,Method,Score_Type,B_add,gamma,tau_dom,Time_sec,Iter_1_Energy,Iter_1_Error,Iter_2_Energy,Iter_2_Error,Iter_3_Energy,Iter_3_Error,Iter_4_Energy,Iter_4_Error,Iter_5_Energy,Iter_5_Error,Iter_6_Energy,Iter_6_Error,Iter_7_Energy,Iter_7_Error,Iter_8_Energy,Iter_8_Error,Iter_9_Energy,Iter_9_Error,Iter_10_Energy,Iter_10_Error,Iter_11_Energy,Iter_11_Error,Iter_12_Energy,Iter_12_Error,Iter_13_Energy,Iter_13_Error,Iter_14_Energy,Iter_14_Error,Iter_15_Energy,Iter_15_Error,Iter_16_Energy,Iter_16_Error,Iter_17_Energy,Iter_17_Error,Iter_18_Energy,Iter_18_Error,Iter_19_Energy,Iter_19_Error,Iter_20_Energy,Iter_20_Error
pb3,run03.json,B_add_200,AS-SQD,ABC,200,1.0,0.001,2.8739800453186035,-6279.2123491194,0.6666355265488164,-6279.874202470691,0.004782175257787458,-6279.878343737332,0.0006409086163330358,-6279.878861793439,0.00012285250977583928,-6279.878923565458,6.108049092290457e-05,-6279.878974747677,9.898271855490748e-06,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07,-6279.878983867386,7.785629350109957e-07
pb3,run03.json,Proposed_Baseline(ABC),AS-SQD,ABC,600,1.0,0.001,3.0435519218444824,-6279.2123491194,0.6666355265488164,-6279.8753647623835,0.0036198835650793626,-6279.878926253238,5.8392710343468934e-05,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07
pb3,run03.json,Score_A,AS-SQD,A,600,1.0,0.001,3.0729198455810547,-6279.2123491194,0.6666355265488164,-6279.874704429057,0.0042802168918569805,-6279.878926253238,5.8392710343468934e-05,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07
pb3,run03.json,Score_AB,AS-SQD,AB,600,1.0,0.001,3.0683629512786865,-6279.2123491194,0.6666355265488164,-6279.874704429085,0.004280216863662645,-6279.878926253474,5.8392474784341175e-05,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07,-6279.878984003392,6.425561878131703e-07
pb3,run03.json,Score_AC,AS-SQD,AC,600,1.0,0.001,3.0530340671539307,-6279.2123491194,0.6666355265488164,-6279.8753647623835,0.0036198835650793626,-6279.878926253238,5.8392710343468934e-05,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07
pb3,run03.json,Score_B,AS-SQD,B,600,1.0,0.001,6.927099227905273,-6279.2123491194,0.6666355265488164,-6279.280538277296,0.5984463686527306,-6279.3159938544195,0.562990791529046,-6279.317817802871,0.5611668430774444,-6279.376829080458,0.5021555654902841,-6279.421820942856,0.457163703092192,-6279.422242503525,0.4567421424235363,-6279.422786253665,0.4561983922831132,-6279.878980595213,4.050735697092023e-06,-6279.878980595213,4.050735697092023e-06,-6279.878984516852,1.2909640645375475e-07,-6279.878984516852,1.2909640645375475e-07,-6279.878984516852,1.2909640645375475e-07,-6279.878984516852,1.2909640645375475e-07,-6279.878984516852,1.2909640645375475e-07,-6279.878984516852,1.2909640645375475e-07,-6279.878984516852,1.2909640645375475e-07,-6279.878984516852,1.2909640645375475e-07,-6279.878984516852,1.2909640645375475e-07,-6279.878984516852,1.2909640645375475e-07
pb3,run03.json,Score_BC,AS-SQD,BC,600,1.0,0.001,2.844712972640991,-6279.2123491194,0.6666355265488164,-6279.873787509017,0.005197136931201385,-6279.878945487064,3.9158884646894876e-05,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07,-6279.878983856809,7.891394488979131e-07
pb3,run03.json,Score_C,AS-SQD,C,600,1.0,0.001,2.9622018337249756,-6279.2123491194,0.6666355265488164,-6279.8765831906085,0.0024014553400775185,-6279.878962094086,2.255186245747609e-05,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07,-6279.878983954641,6.913078323123045e-07
pb3,run03.json,Standard_SQD,Standard_SQD,N/A,N/A,N/A,N/A,4.158443927764893,-6279.876702622104,0.0022820238446001895,-6279.877465121781,0.00151952416763379,-6279.878464334437,0.0005203115115364199,-6279.878870366402,0.00011427954632381443,-6279.878882898341,0.00010174760791414883,-6279.878923328226,6.131772261142032e-05,-6279.878940857921,4.378802714199992e-05,-6279.878943462492,4.1183456232829485e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05,-6279.878955792847,2.8853101866843645e-05
pb3,run03.json,gamma_0.1,AS-SQD,ABC,600,0.1,0.001,3.0633628368377686,-6279.2123491194,0.6666355265488164,-6279.8753647623835,0.0036198835650793626,-6279.878926253238,5.8392710343468934e-05,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07,-6279.878984002951,6.429972927435301e-07
pb3,run03.json,gamma_5.0,AS-SQD,ABC,600,5.0,0.001,3.04101300239563,-6279.2123491194,0.6666355265488164,-6279.874826271891,0.0041583740576243144,-6279.878926555491,5.809045796922874e-05,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07,-6279.878984026575,6.193731678649783e-07
pb3,run03.json,tau_dom_0.0001,AS-SQD,ABC,600,1.0,0.0001,4.796559810638428,-6279.2123491194,0.6666355265488164,-6279.875364154521,0.003620491427682282,-6279.878924470532,6.017541636538226e-05,-6279.878982532642,2.113306436513085e-06,-6279.878984075154,5.707943273591809e-07,-6279.8789841379585,5.079900802229531e-07,-6279.878984184489,4.6145942178554833e-07,-6279.878984448041,1.9790786609519273e-07,-6279.87898450065,1.452981450711377e-07,-6279.878984637593,8.355527825187892e-09,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10
pb3,run03.json,tau_dom_0.01,AS-SQD,ABC,600,1.0,0.01,3.1014809608459473,-6279.2123491194,0.6666355265488164,-6279.874615253464,0.00436939248447743,-6279.8789275616455,5.7084303080046084e-05,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07,-6279.8789840848485,5.611000233329833e-07
pb3,run04.json,B_add_1200,AS-SQD,ABC,1200,1.0,0.001,3.295888900756836,-6279.121538375008,0.7574462709408181,-6279.878363245022,0.0006214009263203479,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07,-6279.878983855112,7.908365660114214e-07
pb3,run04.json,B_add_200,AS-SQD,ABC,200,1.0,0.001,3.1118130683898926,-6279.121538375008,0.7574462709408181,-6279.875078100573,0.0039065453756848,-6279.8783457332065,0.0006389127420334262,-6279.878862066294,0.0001225796549988445,-6279.878924059378,6.058657072571805e-05,-6279.878975182539,9.463409696763847e-06,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07,-6279.878983799741,8.46207512950059e-07
pb3,run04.json,Proposed_Baseline(ABC),AS-SQD,ABC,600,1.0,0.001,3.1428239345550537,-6279.121538375008,0.7574462709408181,-6279.876200079359,0.002784566589980386,-6279.87892679033,5.785561825177865e-05,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07
pb3,run04.json,Score_A,AS-SQD,A,600,1.0,0.001,3.1401729583740234,-6279.121538375008,0.7574462709408181,-6279.876200363017,0.002784282931315829,-6279.87892719082,5.7455128626315854e-05,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07
pb3,run04.json,Score_AB,AS-SQD,AB,600,1.0,0.001,3.179407835006714,-6279.121538375008,0.7574462709408181,-6279.876200287418,0.00278435853033443,-6279.87892679033,5.785561825177865e-05,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07
pb3,run04.json,Score_AC,AS-SQD,AC,600,1.0,0.001,3.155586004257202,-6279.121538375008,0.7574462709408181,-6279.876199467163,0.002785178785416065,-6279.878926202233,5.844371571583906e-05,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07
pb3,run04.json,Score_B,AS-SQD,B,600,1.0,0.001,3.211466073989868,-6279.121538375008,0.7574462709408181,-6279.87599478202,0.0029898639286329853,-6279.878948126548,3.6519400964607485e-05,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07
pb3,run04.json,Score_BC,AS-SQD,BC,600,1.0,0.001,3.2493021488189697,-6279.121538375008,0.7574462709408181,-6279.87599478202,0.0029898639286329853,-6279.878948126548,3.6519400964607485e-05,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07,-6279.87898386176,7.841881597414613e-07
pb3,run04.json,Score_C,AS-SQD,C,600,1.0,0.001,3.143345832824707,-6279.121538375008,0.7574462709408181,-6279.877861345093,0.0011233008553972468,-6279.878960583828,2.406212024652632e-05,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07,-6279.878983831106,8.148426786647178e-07
pb3,run04.json,Standard_SQD,Standard_SQD,N/A,N/A,N/A,N/A,3.4863979816436768,-6279.8762983962815,0.0026862496670219116,-6279.878837793804,0.000146852144098375,-6279.87888159388,0.00010305206888006069,-6279.878887380018,9.726593088998925e-05,-6279.878932709064,5.1936884119641036e-05,-6279.8789349955105,4.965043808624614e-05,-6279.8789457078465,3.893810207955539e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05,-6279.878952719095,3.192685380781768e-05
pb3,run04.json,gamma_0.1,AS-SQD,ABC,600,0.1,0.001,3.1508002281188965,-6279.121538375008,0.7574462709408181,-6279.876200363017,0.002784282931315829,-6279.87892719082,5.7455128626315854e-05,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07,-6279.878983814857,8.31091711006593e-07
pb3,run04.json,gamma_5.0,AS-SQD,ABC,600,5.0,0.001,3.1707839965820312,-6279.121538375008,0.7574462709408181,-6279.876087869272,0.00289677667660726,-6279.878926745414,5.790053455712041e-05,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07,-6279.878983813527,8.32421392260585e-07
pb3,run04.json,tau_dom_0.0001,AS-SQD,ABC,600,1.0,0.0001,4.888817071914673,-6279.121538375008,0.7574462709408181,-6279.876510050457,0.0024745954915488255,-6279.878926177772,5.8468176575843245e-05,-6279.878982364809,2.2811391318100505e-06,-6279.878983888865,7.570833986392245e-07,-6279.878983975015,6.709333320031874e-07,-6279.878984086899,5.590491127804853e-07,-6279.878984346246,2.9970215109642595e-07,-6279.878984364501,2.814476829371415e-07,-6279.87898452875,1.171983967651613e-07,-6279.878984537501,1.0844723874470219e-07,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10,-6279.8789846463915,4.4292391976341605e-10
pb3,run04.json,tau_dom_0.01,AS-SQD,ABC,600,1.0,0.01,3.2440860271453857,-6279.121538375008,0.7574462709408181,-6279.876200079359,0.002784566589980386,-6279.87892679033,5.785561825177865e-05,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07,-6279.878983818369,8.275792424683459e-07
pb3,run05.json,B_add_1200,AS-SQD,ABC,1200,1.0,0.001,3.145473003387451,-6279.226161448194,0.6528231977545147,-6279.878524855348,0.0004597906008712016,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07,-6279.878983871175,7.747739800834097e-07
pb3,run05.json,B_add_200,AS-SQD,ABC,200,1.0,0.001,2.703782081604004,-6279.226161448194,0.6528231977545147,-6279.874916512309,0.0040681336395209655,-6279.878339037664,0.0006456082846852951,-6279.878853804604,0.00013084134479868226,-6279.878912823867,7.182208173617255e-05,-6279.8789723194795,1.2326469004619867e-05,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07,-6279.878983804355,8.41593646327965e-07
pb3,run05.json,Proposed_Baseline(ABC),AS-SQD,ABC,600,1.0,0.001,2.986372947692871,-6279.226161448194,0.6528231977545147,-6279.876292081722,0.0026925642268906813,-6279.878967663314,1.6982634406303987e-05,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07,-6279.878983830293,8.156557669281028e-07
